float,round_depth,depth.x,date.x,lon,lat,pres,temp,psal,doxy,down_irradiance380,down_irradiance412,down_irradiance490,downwelling_par,chla.x,bbp700,cdom,chla_adjusted,pres_qc,temp_qc,psal_qc,doxy_qc,down_irradiance380_qc,down_irradiance412_qc,down_irradiance490_qc,downwelling_par_qc,chla_qc,bbp700_qc,cdom_qc,chla_adjusted_qc,nitrate,nitrate_qc,cp660,cp660_qc,profil_id.x,lon_hplc,lat_hplc,cruise_name,date.y,station_name,ctd_number,bottle_number,depth.y,id_row,chl_c1_c2,chl_c3,peri,but,fuco,neox,prasi,viola,hex,diad,allo,diat,zea,lutein,dv_chlb,chlb,tchlb,dv_chla,chla.y,tchla,phaeo,t_chlb,t_chla,profil_id.y
6901579,199,395.5,2015-01-21,67.54722166666667,-51.998711666666665,199.36000061035156,1.6201333403587341,33.88295555114746,300.2210388183594,-2.7127565772389062e-5,-1.2832711217924953e-4,4.991437526769005e-5,0.28863731026649475,0.05000727251172066,4.49542683782056e-4,1.5351563692092896,0.0034036363940685987,1,4.5,4.5,3,1,1,1,1,3,2,0,1,NaN,NaN,NaN,NaN,6901579_67.5472216666667_-51.9987116666667,67.5,-52,oiso,2015-01-20,BA1,BA1,9,199.234,5011,0.0011,9e-4,0,7e-4,0.0038,0,0,0,9e-4,5e-4,0,0,0,0,0,0,NA,0,0.0082,NA,NA,0,0.0082,2015-01-20_67.5_-52_BA1_BA1
6901574,399,578,2015-01-21,67.53119666666667,-52.005865,398.70001220703125,2.427000045776367,34.24808883666992,NaN,NaN,NaN,NaN,NaN,0.0729999989271164,0.0014741044724360108,2.609999895095825,0.003650000086054206,1,8,8,NaN,NaN,NaN,NaN,NaN,3,2,0,1,NaN,NaN,NaN,NaN,6901574_67.5311966666667_-52.005865,67.5,-52,oiso,2015-01-20,BA1,BA1,6,399.373,5012,3e-4,0,0,0,9e-4,0,0,0,0,0,0,0,0,0,0,0,NA,0,0.0021,NA,NA,0,0.0021,2015-01-20_67.5_-52_BA1_BA1
6902737,16,56,2016-10-18,72.02998666666667,-50.62139833333333,15.899999936421713,2.044111172358195,33.91955439249674,301.036865234375,0.016614411026239395,0.02766176499426365,0.044402193278074265,27.01146697998047,1.9311307668685913,0.001582968165166676,0.5355230569839478,0.9655653834342957,1,3.3333333333333335,3.3333333333333335,3,8,8,8,8,2,1,0,2,NaN,NaN,NaN,NaN,6902737_72.0299866666667_-50.6213983333333,72.0181,-50.6278,mobydick,2018-03-06,M2_2,30,22,15,5321,0.045,0.0431,0.008,0.0347,0.1124,0.0032,0.0059,0.0036,0.0743,0.0284,0.0037,0.0028,0.004,0.001,0,0.0223,NA,0,0.3246,NA,NA,0.0223,0.3246,2018-03-06_72.0181_-50.6278_M2_2_30
6902737,30,80,2016-10-18,72.02998666666667,-50.62139833333333,30.03333346048991,2.0195185343424478,33.91999816894531,300.19384765625,0.004103588405996561,0.007003693841397762,0.01543576642870903,8.109295845031738,2.0906076431274414,0.0016123648965731263,0.6661384701728821,1.0453038215637207,1,3.3333333333333335,3.3333333333333335,3,1,1,1,1,2,1,0,2,NaN,NaN,NaN,NaN,6902737_72.0299866666667_-50.6213983333333,72.0181,-50.6278,mobydick,2018-03-06,M2_2,30,20,30,5320,0.0452,0.0422,0.0079,0.0351,0.111,0.0034,0.0059,0.0037,0.0733,0.0284,0.0037,0.0025,0.004,0.0012,0,0.0229,NA,0,0.3281,NA,NA,0.0229,0.3281,2018-03-06_72.0181_-50.6278_M2_2_30
6902737,48,112.5,2016-10-18,72.02998666666667,-50.62139833333333,48.25,2.009999990463257,33.92100143432617,298.82598876953125,6.29589834716171e-4,0.001070585334673524,0.0032378414180129766,1.7090563774108887,1.9709999561309814,0.0019551594741642475,0.5094000101089478,0.9854999780654907,1,4.5,4.5,3,1,1,1,1,2,1,0,2,NaN,NaN,NaN,NaN,6902737_72.0299866666667_-50.6213983333333,72.0181,-50.6278,mobydick,2018-03-06,M2_2,30,18,49,5319,0.046,0.0429,0.0083,0.0348,0.114,0.0033,0.0059,0.0037,0.0751,0.0291,0.0038,0.0021,0.004,0.0011,0,0.0227,NA,0,0.3336,NA,NA,0.0227,0.3336,2018-03-06_72.0181_-50.6278_M2_2_30
6902737,70,149,2016-10-18,72.02998666666667,-50.62139833333333,70.13333384195964,2.002000093460083,33.922000885009766,297.14117431640625,1.1541528510861099e-4,2.0274151756893843e-4,6.986237713135779e-4,0.6209412217140198,1.6700153350830078,0.00139012117870152,0.5681769251823425,0.8350076675415039,1,3.3333333333333335,3.3333333333333335,3,1,1,1,1,2,1,0,4,NaN,NaN,NaN,NaN,6902737_72.0299866666667_-50.6213983333333,72.0181,-50.6278,mobydick,2018-03-06,M2_2,30,16,70,5318,0.0307,0.0334,0.0037,0.0203,0.0934,0.0021,0.004,0.0022,0.0534,0.0162,0.0029,0.0013,0.0035,0.0013,0,0.0165,NA,0,0.2374,NA,NA,0.0165,0.2374,2018-03-06_72.0181_-50.6278_M2_2_30
6902737,99,199.5,2016-10-18,72.02998666666667,-50.62139833333333,99.20000076293945,1.9922221899032593,33.922000885009766,295.8286437988281,5.870460154255852e-5,8.027278818190098e-5,3.19240934913978e-5,0.4011901319026947,1.4319230318069458,0.0012827981263399124,0.7183846235275269,0.7159615159034729,1,4.5,4.5,3,1,1,1,1,2,1,0,2,NaN,NaN,NaN,NaN,6902737_72.0299866666667_-50.6213983333333,72.0181,-50.6278,mobydick,2018-03-06,M2_2,30,14,99,5317,0.0071,0.0051,0.0024,0.0027,0.033,0,0,0,0.0058,0.0032,0,0,5e-4,0.001,0,0,NA,0,0.0569,NA,NA,0,0.0569,2018-03-06_72.0181_-50.6278_M2_2_30
6902737,122,238.5,2016-10-18,72.02998666666667,-50.62139833333333,122.04999923706055,1.9864999651908875,33.922000885009766,295.1795654296875,4.8732352297520265e-5,7.23178600310348e-5,-5.971641803625971e-5,0.3814609944820404,1.1567691564559937,0.006935872603207827,0.6465461254119873,0.5783845782279968,1,1,1,3,1,1,1,1,4,1,0,4,NaN,NaN,NaN,NaN,6902737_72.0299866666667_-50.6213983333333,72.0181,-50.6278,mobydick,2018-03-06,M2_2,30,12,123,5316,0.0068,0.0044,0,0.0021,0.034,0,0,0,0.0037,0.0034,0,0,4e-4,7e-4,0,0,NA,0,0.0561,NA,NA,0,0.0561,2018-03-06_72.0181_-50.6278_M2_2_30
6902737,150,268,2016-10-18,72.02998666666667,-50.62139833333333,150.39999389648438,NaN,NaN,293.8449401855469,5.405927004176192e-5,8.028615411603823e-5,-9.160479385172948e-5,0.3766607940196991,0.9175538420677185,9.95045993477106e-4,0.5942999720573425,0.45877692103385925,1,NaN,NaN,4,1,1,1,1,2,1,0,2,NaN,NaN,NaN,NaN,6902737_72.0299866666667_-50.6213983333333,72.0181,-50.6278,mobydick,2018-03-06,M2_2,30,10,150,5315,0.0055,0.0028,0,0.0016,0.026,0,0,0,0.002,0.0031,0,0,4e-4,5e-4,0,0,NA,0,0.0388,NA,NA,0,0.0388,2018-03-06_72.0181_-50.6278_M2_2_30
6902737,166,289,2016-10-18,72.02998666666667,-50.62139833333333,165.6000010172526,NaN,NaN,NaN,5.133942613610998e-5,6.493412365671247e-5,-9.827497706282884e-5,0.3805640935897827,0.8541000088055929,8.893216727301478e-4,0.5942999919255575,0.42705000440279645,1,NaN,NaN,NaN,1,1,1,1,2,1,0,2,NaN,NaN,NaN,NaN,6902737_72.0299866666667_-50.6213983333333,72.0181,-50.6278,mobydick,2018-03-06,M2_2,30,8,174,5314,0.0032,0.0014,0.0021,0.0011,0.0168,0,0,0,4e-4,0.0028,0,0,5e-4,4e-4,0,0,NA,0,0.0243,NA,NA,0,0.0243,2018-03-06_72.0181_-50.6278_M2_2_30
6902737,166,289,2016-10-18,72.02998666666667,-50.62139833333333,165.6000010172526,NaN,NaN,NaN,5.133942613610998e-5,6.493412365671247e-5,-9.827497706282884e-5,0.3805640935897827,0.8541000088055929,8.893216727301478e-4,0.5942999919255575,0.42705000440279645,1,NaN,NaN,NaN,1,1,1,1,2,1,0,2,NaN,NaN,NaN,NaN,6902737_72.0299866666667_-50.6213983333333,72.0181,-50.6278,mobydick,2018-03-06,M2_2,30,6,198,5313,0.0032,0.0017,0,9e-4,0.015,0,0,0,0.0011,0.0019,0,0,4e-4,3e-4,0,0,NA,0,0.0196,NA,NA,0,0.0196,2018-03-06_72.0181_-50.6278_M2_2_30
6902737,166,289,2016-10-18,72.02998666666667,-50.62139833333333,165.6000010172526,NaN,NaN,NaN,5.133942613610998e-5,6.493412365671247e-5,-9.827497706282884e-5,0.3805640935897827,0.8541000088055929,8.893216727301478e-4,0.5942999919255575,0.42705000440279645,1,NaN,NaN,NaN,1,1,1,1,2,1,0,2,NaN,NaN,NaN,NaN,6902737_72.0299866666667_-50.6213983333333,72.0181,-50.6278,mobydick,2018-03-06,M2_2,30,4,351,5312,9e-4,3e-4,0,4e-4,0.0041,0,0,0,0,7e-4,0,0,2e-4,0,0,0,NA,0,0.005,NA,NA,0,0.005,2018-03-06_72.0181_-50.6278_M2_2_30
6902737,166,289,2016-10-18,72.02998666666667,-50.62139833333333,165.6000010172526,NaN,NaN,NaN,5.133942613610998e-5,6.493412365671247e-5,-9.827497706282884e-5,0.3805640935897827,0.8541000088055929,8.893216727301478e-4,0.5942999919255575,0.42705000440279645,1,NaN,NaN,NaN,1,1,1,1,2,1,0,2,NaN,NaN,NaN,NaN,6902737_72.0299866666667_-50.6213983333333,72.0181,-50.6278,mobydick,2018-03-06,M2_2,30,2,452,5311,8e-4,3e-4,0,5e-4,0.0045,0,0,0,0,9e-4,0,0,0,0,0,0,NA,0,0.0054,NA,NA,0,0.0054,2018-03-06_72.0181_-50.6278_M2_2_30
6901581,388,570.5,2015-01-22,72.08867166666667,-50.60526,387.8999938964844,NaN,NaN,215.20293426513672,NaN,NaN,NaN,NaN,0.025550000369548798,8.439871307928115e-4,-0.9733500182628632,-0.001825000043027103,1,NaN,NaN,4,NaN,NaN,NaN,NaN,3,2,0,1,NaN,NaN,-0.023000000044703484,0,6901581_72.0886716666667_-50.60526,72.057,-50.633,soclim,2016-10-24,S-014-03,14,3,398.8,147,4e-4,0,0,0,0.0023,0,0,0,0,3e-4,0,0,0,0,0,0,NA,0,0.0035,NA,NA,0,0.0035,2016-10-24_72.057_-50.633_S-014-03_14
6901581,388,570.5,2015-01-22,72.08867166666667,-50.60526,387.8999938964844,NaN,NaN,215.20293426513672,NaN,NaN,NaN,NaN,0.025550000369548798,8.439871307928115e-4,-0.9733500182628632,-0.001825000043027103,1,NaN,NaN,4,NaN,NaN,NaN,NaN,3,2,0,1,NaN,NaN,-0.023000000044703484,0,6901581_72.0886716666667_-50.60526,72.058,-50.633,soclim,2016-10-24,S-014-01,14,1,500.1,146,6e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0.0016,NA,NA,0,0.0016,2016-10-24_72.058_-50.633_S-014-01_14
6901689,1,5,2015-01-22,72.130515,-50.58495,1.128000009059906,3.530176115036011,33.77917633056641,325.9382019042969,0.0939430445432663,0.1471407562494278,0.16867730766534805,175.06726837158203,2.344968020915985,0.002877580758649856,1.6852500438690186,3.1103999614715576,1,2.6,3,3,1,1,1,1,3,3.5,2,5.75,NaN,NaN,NaN,NaN,6901689_72.130515_-50.58495,72.059,-50.634,soclim,2016-10-18,A3_1,SS,NA,1,14,0.1867,0.0399,0.008,0.0185,0.5636,0.0028,0.0041,0.002,0.0389,0.0863,0.0027,0.0147,0.0016,0,0,0.0129,NA,0,1.2884,NA,NA,0.0129,1.3453,2016-10-18_72.059_-50.634_A3_1_SS
6901689,5,32.5,2015-01-22,72.130515,-50.58495,4.932500004768372,3.386714905500412,33.88308572769165,326.8271026611328,0.05859361908265522,0.09230663520949227,0.11863161410604205,95.44361441476005,4.101455974578857,0.005107446201145649,1.8336000204086305,3.1103999614715576,1,7.125,3,3,2,2,2,2,3,2,0,5,23.82217788696289,3,NaN,NaN,6901689_72.130515_-50.58495,72.059,-50.634,soclim,2016-10-18,S_008_20,8,20,4.5,97,0.2203,0.0403,0.0153,0.0246,0.6725,0.0036,0.0052,0.003,0.0487,0.1344,0.0047,0.0332,0.0028,7e-4,0,0.0119,NA,0,1.291,NA,NA,0.0119,1.4435,2016-10-18_72.059_-50.634_S_008_20_8
6901689,20,82.5,2015-01-22,72.130515,-50.58495,19.960000038146973,3.251711130142212,33.88600158691406,325.4882507324219,0.0065315947867929935,0.009651289321482182,0.02103433944284916,13.50117015838623,5.447232246398926,0.004788682330399752,1.7477999925613403,3.1103999614715576,1,4.5,4.5,3,1,1,1,1,3,2,0,5,23.477039337158203,3,NaN,NaN,6901689_72.130515_-50.58495,72.059,-50.634,soclim,2016-10-18,S_008_18,8,18,19.9,96,0.2257,0.0417,0.017,0.0242,0.6793,0.0035,0.0057,0.0038,0.0567,0.1407,0.0048,0.0256,0.0025,7e-4,0,0.0142,NA,0,1.3405,NA,NA,0.0142,1.5001,2016-10-18_72.059_-50.634_S_008_18_8
6901689,41,122.5,2015-01-22,72.130515,-50.58495,40.80999946594238,3.2209999561309814,33.88600158691406,323.20672607421875,4.2820480302907526e-4,2.4178503372240812e-4,0.0019339293939992785,1.1925536394119263,6.21504020690918,0.0033449288457632065,1.9079999923706055,3.075120210647583,1,4.5,4.5,3,1,1,1,1,4,2,0,4,NaN,NaN,NaN,NaN,6901689_72.130515_-50.58495,72.059,-50.634,soclim,2016-10-18,S_008_16,8,16,40.5,95,0.2499,0.0408,0.0167,0.0236,0.7745,0.0033,0.006,0.0043,0.0495,0.119,0.0042,0.0062,0.0013,8e-4,0,0.0138,NA,0,1.5499,NA,NA,0.0138,1.6933,2016-10-18_72.059_-50.634_S_008_16_8
6901689,51,141.5,2015-01-22,72.130515,-50.58495,50.7599983215332,3.2160000801086426,33.88600158691406,322.8747253417969,2.44556344114244e-4,-3.975749496021308e-5,8.027516305446625e-4,0.5173097848892212,5.126399993896484,0.003918993752449751,1.8899999856948853,2.5308001041412354,1,4.5,4.5,3,1,1,1,1,3,2,0,4,NaN,NaN,NaN,NaN,6901689_72.130515_-50.58495,72.059,-50.634,soclim,2016-10-18,S_008_15,8,15,50.7,94,0.2469,0.0398,0.0133,0.0238,0.7648,0.003,0.0058,0.0037,0.0518,0.1024,0.0039,0.0044,0.0012,0,0,0.0153,NA,0,1.5764,NA,NA,0.0153,1.6899,2016-10-18_72.059_-50.634_S_008_15_8
6901689,75,186.5,2015-01-22,72.130515,-50.58495,74.65999984741211,3.2110307216644287,33.88600158691406,321.8752136230469,2.0477021462284029e-4,-1.017673421301879e-4,4.1308795334771276e-4,0.29075098037719727,5.23701810836792,0.003741454565897584,1.7116364240646362,2.586109161376953,1,4.5,4.5,3,1,1,1,1,3,2,0,4,NaN,NaN,NaN,NaN,6901689_72.130515_-50.58495,72.059,-50.634,soclim,2016-10-18,S_008_14,8,14,74.7,93,0.1797,0.0382,0.008,0.0226,0.598,0.0023,0.0053,0.003,0.0433,0.0663,0.0029,0.0029,0.0013,0,0,0.0126,NA,0,1.3182,NA,NA,0.0126,1.3828,2016-10-18_72.059_-50.634_S_008_14_8
6901689,101,236,2015-01-22,72.130515,-50.58495,100.72000122070312,3.111799955368042,33.88600158691406,318.84735107421875,1.9964070816058666e-4,-1.0160607052966952e-4,3.7625242839567363e-4,0.2969503402709961,4.280566215515137,0.004344807472079992,1.927384614944458,2.1078832149505615,1,8,8,3,1,1,1,1,3,2,0,1,NaN,NaN,NaN,NaN,6901689_72.130515_-50.58495,72.059,-50.634,soclim,2016-10-18,S_008_13,8,13,100.6,92,0.1487,0.0404,0.0098,0.0214,0.5211,0.0021,0.0052,0.0024,0.0384,0.0588,0.0029,0.0023,0.0012,0,0,0.0122,NA,0,1.136,NA,NA,0.0122,1.1857,2016-10-18_72.059_-50.634_S_008_13_8
6901689,150,334.5,2015-01-22,72.130515,-50.58495,149.70999908447266,1.9117499589920044,33.9210205078125,309.2327880859375,2.153310924768448e-4,-1.039107664837502e-4,4.0048352093435824e-4,0.3053624927997589,0.24303999543190002,7.587311556562781e-4,1.7999999523162842,0.08912000060081482,1,4.5,4.5,3,1,1,1,1,3,2,0,1,NaN,NaN,NaN,NaN,6901689_72.130515_-50.58495,72.059,-50.634,soclim,2016-10-18,S_008_11,8,11,150.1,91,0.0778,0.0307,0,0.0168,0.3311,0.0019,0.0043,0.002,0.0272,0.0361,0.0024,0.0025,0.001,0,0,0.009,NA,0,0.7402,NA,NA,0.009,0.7575,2016-10-18_72.059_-50.634_S_008_11_8
6901689,200,435.5,2015-01-22,72.130515,-50.58495,199.91000366210938,1.5469499826431274,33.957000732421875,294.16107177734375,2.136167313437909e-4,-1.08309046481736e-4,4.0519615868106484e-4,0.3217090666294098,0.10411199927330017,5.797495832666755e-4,1.8899999856948853,0.019656000658869743,1,4.5,4.5,3,1,1,1,1,3,2,0,1,NaN,NaN,NaN,NaN,6901689_72.130515_-50.58495,72.059,-50.634,soclim,2016-10-18,S_008_09,8,9,200,90,0.0059,0.0053,0,0.0033,0.0364,4e-4,0.001,4e-4,0.0031,0.0046,0,0,0,0,0,0.0027,NA,0,0.0762,NA,NA,0.0027,0.0762,2016-10-18_72.059_-50.634_S_008_09_8
6901689,249,536,2015-01-22,72.130515,-50.58495,248.72000122070312,1.6015167236328125,34.03481674194336,265.7424011230469,2.161631127819419e-4,-1.017116301227361e-4,4.239077970851213e-4,0.3268792927265167,0.06463500112295151,5.683618946932256e-4,1.8061875104904175,-8.24999951873906e-5,1,8,8,3,1,1,1,1,3,2,0,1,NaN,NaN,NaN,NaN,6901689_72.130515_-50.58495,72.059,-50.634,soclim,2016-10-18,S_008_07,8,7,249.7,89,0.0012,0.0011,0,0.001,0.0078,5e-4,0,0,9e-4,0.001,0,0,0,0,0,0,NA,0,0.0142,NA,NA,0,0.0142,2016-10-18_72.059_-50.634_S_008_07_8
6901689,301,547,2015-01-22,72.130515,-50.58495,301.1400146484375,1.9766342639923096,34.15730285644531,228.4369659423828,NaN,NaN,NaN,NaN,0.04322461783885956,4.923812812194228e-4,2.1596922874450684,-0.010787692852318287,1,8,8,3,NaN,NaN,NaN,NaN,3,2,0,1,NaN,NaN,NaN,NaN,6901689_72.130515_-50.58495,72.059,-50.634,soclim,2016-10-18,S_008_05,8,5,299.5,88,7e-4,5e-4,0,7e-4,0.0046,0,0,0,5e-4,6e-4,0,0,0,0,0,0,NA,0,0.0076,NA,NA,0,0.0076,2016-10-18_72.059_-50.634_S_008_05_8
6901689,381,563,2015-01-22,72.130515,-50.58495,381.44000244140625,2.2290000915527344,34.28519821166992,207.59449768066406,NaN,NaN,NaN,NaN,0.06480000168085098,5.423756665550172e-4,2.069999933242798,0,1,8,8,4,NaN,NaN,NaN,NaN,3,2,0,1,33.57188034057617,3,NaN,NaN,6901689_72.130515_-50.58495,72.059,-50.634,soclim,2016-10-18,S_008_03,8,3,400.3,87,3e-4,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,NA,0,0.0031,NA,NA,0,0.0031,2016-10-18_72.059_-50.634_S_008_03_8
6901689,381,563,2015-01-22,72.130515,-50.58495,381.44000244140625,2.2290000915527344,34.28519821166992,207.59449768066406,NaN,NaN,NaN,NaN,0.06480000168085098,5.423756665550172e-4,2.069999933242798,0,1,8,8,4,NaN,NaN,NaN,NaN,3,2,0,1,33.57188034057617,3,NaN,NaN,6901689_72.130515_-50.58495,72.059,-50.634,soclim,2016-10-18,S_008_01,8,1,503,86,8e-4,0,0,3e-4,0.0017,0,0,0,0,0,0,0,0,0,0,0,NA,0,0.0022,NA,NA,0,0.0022,2016-10-18_72.059_-50.634_S_008_01_8
6901580,5,31.5,2015-01-24,72.438495,-48.79421166666667,4.990000009536743,3.922958552837372,33.844536781311035,312.5550231933594,0.023375666700303555,0.03884217453499635,0.048110841463009514,36.2253475189209,3.670926570892334,0.003395590620736281,0.4123700062433879,1.835463285446167,1,6.25,3,4,1,1,1,1,2,2,0,2,16.302215576171875,3,NaN,NaN,6901580_72.438495_-48.7942116666667,72.371,-48.798,oiso,2015-01-24,E,E,20,4.857,5013,0.116,0,0.0093,0.0151,0.4969,0,0,0,0.0492,0.0536,0.0013,0.0016,0,0,0,0,NA,0,0.7156,NA,NA,0,0.7156,2015-01-24_72.371_-48.798_E_E
6901580,11,65.5,2015-01-24,72.438495,-48.79421166666667,11.109999656677246,3.9165817499160767,33.846736907958984,312.82379150390625,0.011322901584208012,0.019955825060606003,0.029558999463915825,18.877836227416992,3.1723365783691406,0.002844735747203231,0.3627049922943115,1.5861682891845703,1,4.5,4.5,4,1,1,1,1,2,2,0,2,NaN,NaN,NaN,NaN,6901580_72.438495_-48.7942116666667,72.371,-48.798,oiso,2015-01-24,E,E,19,11.538,5014,0.1681,0.0723,0.015,0.0178,0.5059,0,0,0,0.058,0.0626,0.0016,0.0024,0.0013,0,0,0.0041,NA,0,0.8315,NA,NA,0.0041,0.8315,2015-01-24_72.371_-48.798_E_E
6901580,22,84.5,2015-01-24,72.438495,-48.79421166666667,21.660000801086426,3.907920002937317,33.849998474121094,313.18939208984375,0.003217157442122698,0.0063131158240139484,0.013890194706618786,7.375741958618164,2.8576693534851074,0.0028264119755476713,0.5334646105766296,1.4288346767425537,1,4.5,4.5,4,1,1,1,1,2,2,0,2,NaN,NaN,NaN,NaN,6901580_72.438495_-48.7942116666667,72.371,-48.798,oiso,2015-01-24,E,E,18,21.638,5015,0.1665,0.0735,0.0118,0.0173,0.4977,0,0,0,0.0546,0.0592,0.0014,0.0023,0.0011,0,0,0.0038,NA,0,0.811,NA,NA,0.0038,0.811,2015-01-24_72.371_-48.798_E_E
6901580,32,104.5,2015-01-24,72.438495,-48.79421166666667,32.21000099182129,3.9059998989105225,33.849998474121094,313.5443420410156,0.0011531541822478175,0.0024331596214324236,0.008141032420098782,3.8239073753356934,3.2815489768981934,0.0026801256462931633,0.4514999985694885,1.6407744884490967,1,4.5,4.5,4,1,1,1,1,4,2,0,4,16.299072265625,3,NaN,NaN,6901580_72.438495_-48.7942116666667,72.371,-48.798,oiso,2015-01-24,E,E,17,32.131,5016,0.1758,0.086,0.0153,0.0148,0.4986,0,0,0,0.0476,0.0547,0.0012,0.0027,7e-4,0,0,0.0044,NA,0,0.8597,NA,NA,0.0044,0.8597,2015-01-24_72.371_-48.798_E_E
6901580,41,121.5,2015-01-24,72.438495,-48.79421166666667,41.260000228881836,3.905120015144348,33.850921630859375,313.89306640625,3.1140734790824354e-4,6.260937079787254e-4,0.004166507162153721,1.7897611856460571,2.692239999771118,0.0025912579149007797,0.45923998951911926,1.346119999885559,1,4.5,4.5,4,1,1,1,1,2,2,0,2,NaN,NaN,NaN,NaN,6901580_72.438495_-48.7942116666667,72.371,-48.798,oiso,2015-01-24,E,E,16,41.432,5017,0.1717,0.0839,0.0191,0.0157,0.492,0,0,0,0.0503,0.0543,0.0013,0.0027,0.001,0,0,0.0042,NA,0,0.8558,NA,NA,0.0042,0.8558,2015-01-24_72.371_-48.798_E_E
6901004,51,137.5,2015-01-24,72.400995,-48.805055,51,3.8230910301208496,33.85499954223633,322.93426513671875,1.921371731441468e-4,1.304292854911182e-4,0.0017698887968435884,0.594131350517273,3.7224000692367554,0.0024309863802045584,0.7874999940395355,2.6315999031066895,1,8,8,3,1,1,1,1,3.5,2,0,5,NaN,NaN,0.33550000190734863,0,6901004_72.400995_-48.805055,72.371,-48.798,oiso,2015-01-24,E,E,15,51.305,5018,0.178,0.083,0.0161,0.0164,0.5422,0,0,0,0.0544,0.0576,0.0016,0.0027,0.0011,0,0,0.0036,NA,0,0.9171,NA,NA,0.0036,0.9171,2015-01-24_72.371_-48.798_E_E
6901580,77,184.5,2015-01-24,72.438495,-48.79421166666667,76.70999908447266,3.8225899934768677,33.84977912902832,311.3170166015625,-1.4015089254826307e-4,-5.028874147683382e-4,4.0565538802184165e-4,0.1920100897550583,4.564225673675537,0.002986087230965495,0.3612000048160553,2.2821128368377686,1,4.5,4.5,4,1,1,1,1,2,2,0,2,NaN,NaN,NaN,NaN,6901580_72.438495_-48.7942116666667,72.371,-48.798,oiso,2015-01-24,E,E,14,76.497,5019,0.2194,0.12,0.0025,0.0135,0.7927,0,0,0,0.0267,0.0482,0,0.0024,0,0,0,0.006,NA,0,1.4463,NA,NA,0.006,1.4463,2015-01-24_72.371_-48.798_E_E
6901004,102,231.5,2015-01-24,72.400995,-48.805055,101.89999771118164,2.169111132621765,33.893001556396484,315.8786926269531,7.496933540096506e-5,-2.1202737116254866e-4,1.6638400848023593e-4,-0.027916228398680687,1.1519999504089355,0.001587992301210761,0.9624999761581421,0.5472000241279602,1,4.5,4.5,3,1,1,1,1,3,2,0,1,25.56932830810547,3,0.125,0,6901004_72.400995_-48.805055,72.371,-48.798,oiso,2015-01-24,E,E,13,102.043,5020,0.0933,0.0639,0,0.0073,0.3478,0,0,0,0.0065,0.0266,0,0,0,0,0,0,NA,0,0.5756,NA,NA,0,0.5756,2015-01-24_72.371_-48.798_E_E
6901004,203,411.5,2015-01-24,72.400995,-48.805055,203,1.55649995803833,34.142499923706055,232.95159912109375,7.438988541252911e-5,-2.0709434465970844e-4,1.3469385157804936e-4,-0.031047604978084564,0.19767272472381592,0.0010652154451236129,1.1295454502105713,0.07003635913133621,1,1,1,3,1,1,1,1,3,2,0,1,NaN,NaN,0.07699999958276749,0,6901004_72.400995_-48.805055,72.371,-48.798,oiso,2015-01-24,E,E,9,202.673,5021,0.0243,0.0064,0,0.0023,0.0591,0,0,0,0.0014,0.0075,0,0,0,0,0,0,NA,0,0.1159,NA,NA,0,0.1159,2015-01-24_72.371_-48.798_E_E
6901004,379,528,2015-01-24,72.400995,-48.805055,378.70001220703125,NaN,NaN,189.2503662109375,NaN,NaN,NaN,NaN,0.04320000112056732,5.984216695651412e-4,1.3125,-0.007199999876320362,1,NaN,NaN,4,NaN,NaN,NaN,NaN,3,2,0,1,NaN,NaN,0.0860000029206276,0,6901004_72.400995_-48.805055,72.371,-48.798,oiso,2015-01-24,E,E,6,402.535,5022,0.0057,9e-4,0,0,0.0167,0,0,0,4e-4,0.0023,0,0,0,0,0,0,NA,0,0.0329,NA,NA,0,0.0329,2015-01-24_72.371_-48.798_E_E
